X,Y,Z,VX,VY,VZ,D,Masa,RHO
-2.77151277270972765E-003,-1.43190138570612390E-003,8.97959928376840179E-005,618.68800456382701,-1415.4495080262996,-37.698138242068566,3.12084731251145719E-003,3.84292332598934830E-004,1.15447528718217370E-015
8.31738302499887387E-004,1.90515846880651043E-004,9.51954771499650460E-005,-39.697629641212139,839.79295192893665,603.63525004105497,8.58572693851752684E-004,2.61381415625061748E-004,8.36661833437210325E-014
9.44671399837481275E-004,1.23546929055725241E-004,8.37617797975379432E-005,395.21334388475282,1086.1201303099608,-450.57401357250086,9.56391098403188821E-004,3.01462848438533793E-004,8.15479370633972951E-014
3.13255676873458238E-004,7.57557666771736631E-004,3.92778633820023957E-004,-568.75077536374897,-436.97657488256471,260.70634277980798,9.09009236896749298E-004,1.42516982318502178E-004,1.04563924984034385E-014
-1.88269988702944452E-003,-7.89976660627286016E-004,1.92136437155107745E-004,-2.0221410623173313,-10.607052264530887,-139.46499249363646,2.05074093913375135E-003,2.10658154431217070E-004,6.20637275232006064E-015
2.84485738430099869E-003,-3.16674284096453743E-004,-8.60653260855910617E-005,136.74156528543219,801.42186670641422,47.690711768831001,2.86372194522690028E-003,2.88389865291356585E-004,1.15434819744597731E-014
4.27033894625046518E-004,-4.40427888465314086E-003,-6.61240494502957033E-004,1491.9742927726811,261.14414844398163,-125.34513307881289,4.47406631963929036E-003,1.67684942288024466E-004,1.37898130817655757E-016
-1.95977362502841503E-003,-6.43918982310481814E-004,8.54529634017696095E-005,264.27454799916131,-217.77332273122366,-135.81383242847679,2.06461776755188396E-003,1.02529729578042545E-004,1.16592410406285126E-014
1.01898637653082317E-003,1.30038083623074249E-003,4.67331787804686099E-004,-1274.0224200935447,395.60730543953764,468.30051734942532,1.71689328575899149E-003,3.75722516214634832E-004,3.34979205152795847E-015
6.43943671666068369E-004,-4.07317690847284927E-006,2.34101140829507114E-004,840.61474403067814,172.85551437531407,-735.42206295237418,6.85188577828455751E-004,3.55955858488635354E-004,6.52968535839051504E-014
-1.23095308523506089E-003,-1.54899725050356069E-003,3.90113344584782620E-004,469.34181102199148,-393.31100023094859,224.26383304336201,2.01663739966817827E-003,3.09713748041560966E-004,5.13069816777460018E-016
4.02082885439488009E-004,-6.07291837004503071E-004,2.78209344939717867E-004,1385.3307555686331,284.39651321654162,466.96731729932606,7.79663043671710338E-004,2.94601187543045079E-004,2.36337388736026283E-015
-2.37251300589955659E-003,2.37257749657760744E-003,1.54546622578355169E-004,-864.19344432114758,17.773000607158032,7.1283494937810801,3.35884304470741727E-003,9.53327178994848960E-005,1.17140488296668101E-014
-3.01688633982114505E-003,2.92744817511698529E-004,-1.90847247340877554E-004,-595.86221748236017,-1096.3168369422192,-85.775622942043768,3.03705867368363061E-003,3.61179912466638969E-004,1.03587019105411556E-015
8.38750750994934837E-004,3.94934855061554761E-004,2.07621206124302424E-004,-829.39186266187767,603.11293297614463,862.79285079416661,9.50043644928783579E-004,4.63587586534859654E-005,1.34245438697154534E-013
-1.83267691759607908E-003,2.71135907175297204E-003,3.56748547561119649E-004,-1385.6279978671398,168.29255888163382,-332.94623839714205,3.29202706952017206E-003,4.03621216368820000E-004,1.23728811435831567E-014
8.42676893662498705E-004,1.02868160956310419E-004,2.25646074256351286E-004,241.93525488629805,816.09349441063705,-405.30153228377299,8.78408991574263355E-004,3.54252419212354333E-004,1.41398058834607383E-013
-1.85832394351757553E-003,-3.61116033528077317E-004,-1.27807770968225779E-005,170.16890498198262,-336.13096568527430,295.09964155107770,1.89312863191727241E-003,3.24972460059697130E-004,8.46988798924565534E-015
4.96055417715603447E-004,-4.14545597797537097E-003,-3.25988068666937408E-004,1567.8655191551586,173.01167630561696,-122.59464635291893,4.18773739192059881E-003,1.45634104703696568E-004,2.02802462525375498E-016
1.14155291985574767E-003,6.00852499518043925E-004,1.51328361434918966E-004,-620.97221778674623,1411.3967618751217,24.405507688924015,1.29887145937650108E-003,3.85882447413691209E-004,1.12822418655370326E-014
-2.35711925546873945E-003,-8.50476337577646250E-004,5.53810247900747305E-004,301.39230600000911,-878.84376695060746,-186.68524688103051,2.56632557871383071E-003,1.57307743363891848E-004,3.06803272140392134E-015
-6.07839880141349334E-004,1.18087919905614539E-003,-1.04955456240697888E-005,-683.10814258387518,-262.58208414277709,253.90793900858878,1.32817738240480535E-003,6.12024931514129633E-005,6.45884113082058617E-015
2.28681870753173018E-003,2.67072758911148216E-003,4.07276228092911985E-005,-1388.1805786379325,878.28911758246272,-81.913273324957473,3.51624578145755045E-003,3.22842422651190030E-004,4.16335247896023305E-016
8.68592283438335364E-004,-1.27867766819318317E-004,1.64915271398707289E-004,912.73378801907916,1066.3051622768969,-759.86040373091282,8.93308327163969953E-004,4.06677663199814655E-004,6.51322301009385631E-014
-3.80058798213903462E-004,1.45771950945773436E-003,-3.46580787334947163E-004,-895.23303963886724,-235.96202157272151,39.578490149542354,1.54580370697679666E-003,6.84580385025762095E-005,3.28752661610439877E-015
-1.88565848627088241E-003,2.69320795300868800E-003,4.09469038011247557E-004,-1316.3106563907875,279.20516858691468,-44.712574290335141,3.31311664420142317E-003,2.54706301058232974E-004,1.28419308000223956E-014
-3.04801281698329991E-005,9.05585129923744598E-005,5.95286011778255013E-005,576.67384078799262,-960.30862676322135,90.730786921577831,1.12576804213070948E-004,2.12728347803616094E-004,6.10659873546160166E-015
3.81566263231746276E-003,-1.01575658035250242E-003,6.83691220599614616E-006,824.24970932888687,1541.2393542714328,-503.89438927863108,3.94855536843055459E-003,1.55794299520908543E-004,3.18032359708545687E-015
3.69140045368864401E-003,-1.24207116896846593E-003,-4.26667849810970725E-005,1013.8768669056448,1355.8466118378503,-186.05443265796941,3.89499660498132411E-003,1.46995829020951305E-004,5.21756676664075957E-015
1.33039991994992560E-003,1.88121044537455854E-003,3.65712413195391447E-004,-1008.5446930027693,704.21340228096346,-6.1935077988728429,2.33295140454196134E-003,2.13346417333329272E-004,2.34644413234185111E-015
2.87553713957662419E-003,-3.23331272062502830E-003,1.38275296998757117E-004,1679.9020505264011,812.75329367067684,1.6908041058920074,4.32921991220130021E-003,2.05134051876013459E-004,5.81829972861793536E-016
-1.91455025303001610E-003,2.73823899955453337E-003,3.42639532355881759E-004,-1291.6180499911934,71.825882730311605,-283.35581918642600,3.35869875683898885E-003,3.30519948543580146E-004,1.67516293964537087E-014
9.65951413726597518E-004,4.13451609290605825E-003,-2.15108695009071956E-004,-1534.9934339137874,249.61467840078816,-3.3492865925879975,4.25130064884243330E-003,4.39285457998446647E-007,1.20343707630796759E-016
-2.40062618909084313E-003,-2.04527490344805218E-003,1.16848435921859119E-004,999.66823953559879,-1262.9121042507859,197.56332974364454,3.15591652098097314E-003,2.54596373137297156E-004,7.05413931353796879E-016
9.15922241574925215E-004,1.49478618347967255E-003,4.19263958127627761E-004,-1109.6268931118259,347.83983564435709,-173.59057890842789,1.80252088851092277E-003,1.89210626870058012E-005,5.00524738837650642E-015
9.16478342742462642E-004,1.97672281125400466E-004,1.99773348961723273E-004,103.72437749739366,1170.1794495928848,-287.05138648946775,9.58601207174637694E-004,4.10810672209213645E-004,1.27537592585945165E-013
9.78820282283658291E-004,-2.86943993675465539E-004,6.56859881362683310E-005,1240.6054977659942,1126.7298840134374,210.31252805620241,1.02212555469165527E-003,2.93126105380469323E-004,2.91967657684131445E-014
2.97813445665811270E-003,3.41314203062330953E-004,1.63697904491207980E-004,-593.12206551387374,1511.5591474270705,29.795910305872209,3.00209547334544290E-003,2.82919843374640110E-004,2.48671509800118621E-015
-2.88127628703238430E-003,1.69088462260641209E-003,5.49546667697559826E-004,-1128.5673346013791,-493.64567631891782,331.87619206117273,3.38568241114837066E-003,1.13975336508861661E-004,1.26068682098410296E-015
9.08032599042550288E-004,4.96242430185092447E-004,5.40393718565045886E-005,-1123.6107910125779,399.25572537078284,384.22153166378058,1.03619496435305102E-003,1.46712792216434205E-004,3.51237470170526991E-014
9.71544987940608411E-004,1.12749746071089823E-004,1.63708304176596683E-004,367.47377510746145,1220.1451480036480,-33.981836082053228,9.91671607785555784E-004,3.70233480786782271E-004,1.33245402527977480E-013
1.19968310607130064E-004,-2.88293031030750465E-003,8.41102358606957807E-005,1227.6772526475290,-386.90109003519586,-36.374637718016160,2.88665101829372424E-003,2.24106479553301731E-004,1.92757346572833245E-015
-5.46446153676748408E-003,2.93003013683241706E-003,1.37570864489268462E-003,-393.73701082550127,-1028.5203906782720,-232.03023012785837,6.35121962816512231E-003,2.39039667219332355E-004,2.50467322644845673E-017
7.53806948483784663E-004,6.88773956343002674E-004,2.81334397446638426E-005,-871.85794603933118,403.42913404219337,-217.66931882327518,1.02148224113329279E-003,1.04144094050604013E-004,8.92764749001242484E-015
-2.24659246251215829E-003,2.59557824168099062E-003,7.34938775638731685E-005,-1648.2593561419333,-921.68930449747086,257.34027243340176,3.43359948907026721E-003,2.87216211394041455E-004,1.74656467996852712E-014
-4.24309609567159762E-004,1.00301364253708503E-003,1.96201425662573210E-004,-344.07054369664144,-390.61679292282258,73.071088634031710,1.10660291492412641E-003,4.06286328527730362E-004,3.25426692524848062E-015
-6.04071619744510997E-004,1.28136787691803520E-003,3.44191442912813615E-004,-380.77534109407884,-304.31060840479711,-243.47040918671311,1.45783192006232140E-003,5.31479333137237480E-005,2.98734059934958461E-015
2.85808480572228739E-003,-1.56758899779094798E-004,5.87162289550993032E-006,205.14142565664613,1472.2173639264456,-154.19711795198003,2.86238651920316025E-003,3.01985765969370616E-004,6.33163030704027814E-015
-3.73176881337173075E-004,-2.32445836323448216E-003,-7.00851200063617178E-005,528.44580063182480,-492.28888217530960,196.75204658089933,2.35526635250061936E-003,5.10623669799127532E-005,1.12514112925577854E-015
-2.73709171871348682E-003,1.02149700463471872E-003,1.49387398642270545E-004,-995.73788914639215,-565.95496249216023,258.76599465613879,2.92531088980312612E-003,2.76680062183195998E-004,3.13185873133291402E-015
1.19859693452376600E-003,5.43405977773877413E-005,1.62175520030089599E-004,739.58061894127900,1990.0843897858299,-222.82317924045836,1.21073878739949635E-003,8.39295003727678397E-005,1.48415258997006395E-014
8.42787127513753252E-004,-1.87440923032250521E-004,2.75870810925786644E-004,930.83763375937406,764.80193307512741,-67.259118264373853,9.06382339992851211E-004,1.36062241790185448E-004,4.54771128732822512E-014
-2.93069447644223253E-004,-7.73662241840806326E-004,5.60783327794429865E-004,372.41280811039070,-564.17029053911892,-60.533288194972116,9.99460307528431732E-004,1.62885545199546218E-004,1.49062534787670433E-015
8.54689531550354353E-004,1.97998906176132569E-004,1.44709298195793605E-004,-86.679739998060938,850.28942894577210,670.56053448725640,8.89178577774469452E-004,7.58384842868180465E-005,4.82204692846574026E-014
3.68231398874441403E-003,-1.68602093126689876E-003,-3.14549383506661337E-004,1095.2375924247397,1085.7079325970885,-253.42878953688512,4.06214773328559750E-003,2.53675723783763676E-005,2.15835068830552829E-015
3.46543548565189142E-004,-8.85451070288582128E-004,1.62754133166861660E-004,821.14327105183293,99.772491377019449,-398.37070757120961,9.64678670226643779E-004,4.06923353858609522E-004,2.07431983265795459E-015
5.48212147080923032E-004,2.40454089630899592E-003,1.05510734681268388E-004,-1360.2204685288939,429.65962733656460,206.40269663925153,2.46849873310936224E-003,3.62300342215060987E-005,3.31984615205964285E-015
4.87100684418069929E-004,-3.24377830645418246E-003,-6.61628653170440628E-004,1630.2561465834003,0.68030523726912084,-122.10723695846207,3.34620938568994022E-003,3.12600984566999769E-004,4.73621274269196851E-016
3.46116928089556294E-003,-7.88047560184260360E-004,-1.84535156541705509E-004,594.96862389733917,1106.1265151054208,-273.38632217496689,3.55454145736511934E-003,1.22228906989771641E-004,8.71142683003225673E-015
-3.75691454872291702E-003,-4.23558558370465583E-003,1.66974374704472627E-004,1288.9341793781127,-871.30647027353257,-239.05592072883442,5.66413917600023121E-003,3.52675557248988197E-006,1.54152962582183119E-016
7.41001528924662345E-004,2.02725317619133063E-005,3.43047984579475807E-004,756.20599537327166,190.93132495734665,-206.94198592317639,8.16808521709197900E-004,3.27449378573017581E-005,4.28054149928701819E-014
7.02747248001033106E-004,2.35592775483325738E-003,4.12147733667403600E-004,-1574.6809466619300,635.06876585769055,-152.13008013982110,2.49281267545996624E-003,3.42028580091801226E-004,4.54828014027995865E-015
1.59816050064194804E-004,-2.89379484358832538E-003,1.93958096793445751E-004,972.54212510499804,-292.41828293925676,-72.575661417624275,2.90468750641927715E-003,2.06183751628811302E-004,3.35793095330410243E-015
2.43423039815314187E-003,7.28003679682318419E-004,-4.10223524379908191E-006,-357.92445491987900,1168.4139950571096,412.65716533744410,2.54076441593033059E-003,1.89869466046224488E-004,1.47255511536485281E-015
1.54694157531847301E-003,7.79971232104883236E-004,2.42231827314284143E-004,-942.31035726138566,914.34354510444359,382.16304566579964,1.74930260919145303E-003,2.17162167410302979E-004,1.24594966899838205E-015
-2.77878899429284546E-003,1.27946490868924528E-003,1.27206923192239412E-004,-920.90448198171737,-675.78983638415014,475.10687620089072,3.06184263617160102E-003,3.47903332876602306E-004,3.09038679742248169E-015
-9.05772196556984773E-004,-2.01869476182117935E-004,5.63004292005361926E-004,-227.93292966948303,-731.86639945320644,24.912324337855107,1.08542544206691898E-003,8.69253982814676058E-005,1.33063612345066710E-015
2.18267684946462249E-003,-2.85882219506036284E-003,-3.89336758123916401E-004,1344.5107525922588,203.89579043344139,184.77791576710302,3.61780675042006668E-003,7.78859394309895056E-005,2.76078174849551598E-015
-2.84025864483266905E-003,3.12135130765266340E-003,-1.17716010702070790E-004,-1170.6297046583102,-1142.1674804266199,152.49996450824034,4.22181953836344229E-003,2.60367794232631441E-004,3.91543148061862850E-016
-1.95138024253176915E-003,-1.02898109155125051E-003,1.26232986281250996E-005,-23.947323403910499,-362.84920025829672,353.09120311191782,2.20609299110024028E-003,1.81326017641654676E-004,6.59876257772244920E-015
1.44526123890201751E-003,8.81080795997224095E-004,4.50655669930938958E-004,-1106.7140748317581,780.87321546244561,562.76289928720439,1.75162037856054875E-003,2.43055992443840484E-004,9.39954469409913311E-016
-3.94287472634987941E-003,4.25886000416606143E-004,4.33419400397280698E-004,-141.47722941494717,-1745.6473405494692,209.45692866372102,3.98942256093287595E-003,2.74650643078184868E-004,3.36940373240153517E-016
7.13591234201531072E-004,-1.73246368378344187E-004,2.43900723651322533E-004,892.56770305740633,-388.94346786427940,-92.678107333110063,7.73766319170838580E-004,1.84719269278908190E-004,6.06631600943747775E-014
-2.63122251577634601E-003,2.63834503174001714E-004,4.29648731651035632E-004,-434.20173089712483,-1005.1245025679218,51.475240158400119,2.67909286983538872E-003,6.51867294184509149E-005,2.20055925198561905E-015
6.04918844298219741E-004,-1.12591377524449615E-004,2.86380682592177421E-004,798.31061665486925,-184.62428277032777,299.04731945687752,6.78688088772676484E-004,3.56508810638459309E-004,3.94526367697952577E-014
-1.95268696580588506E-003,-2.39286276392736098E-003,1.37171215200050005E-004,1239.6458451569490,-1157.4698920798833,29.847452833943407,3.09153595089847570E-003,7.67900913761476712E-005,9.46920925952940466E-016
3.22528385821401354E-003,-1.44169615590183172E-003,-2.34289417881658902E-004,1057.0932410639484,780.76962375371795,-108.09293656101782,3.54059815614951113E-003,2.32211316489994277E-004,1.67633486110244250E-014
9.44024111027537871E-004,4.26987132922585194E-004,1.74394960973555204E-004,-800.72197365630518,775.86227925942558,602.87246771970081,1.05067270655316374E-003,3.20613994198609589E-005,1.11474314152580981E-013
8.24620508420798276E-004,-2.43572621094446034E-004,1.14129068205134321E-004,1277.3310970522600,354.35817980325271,289.92151443590939,8.67382296835926049E-004,1.57060851459739728E-004,4.42386172763820369E-014
1.04323746771123153E-003,1.91140452766396895E-003,3.72406014217549432E-004,-884.66922025827319,530.72761356999956,-302.29110451660972,2.20918489987512482E-003,3.83558912064796778E-004,4.24110443865294054E-015
6.34442502236473257E-004,5.69694710005620307E-004,1.21423739989068183E-004,-910.48342834650475,-410.30916689846680,555.68153886706887,8.61285710949274974E-004,1.72508704803328231E-004,2.53164654249141950E-014
-2.11416984945903214E-003,2.81644109312093483E-003,2.02808852095763699E-004,-1876.4709281527380,-723.06035837102047,37.029406900756271,3.52749004447500515E-003,2.36948485572865508E-004,1.28659655564960947E-014
-1.28264143069352441E-003,2.21306482204627029E-003,3.18487974986248409E-005,-1685.8714995072100,91.794785566673198,-30.601771055412783,2.55809290140376422E-003,7.59464997756785590E-005,1.16961216711471766E-015
9.07654022399117968E-004,2.80272009943327279E-004,3.49890633053429284E-004,-191.71890481375667,1077.9355726946540,257.93577719357751,1.01232982719739149E-003,1.60838624609113408E-004,9.18358624753643915E-014
2.61563437078687184E-004,-8.52573755997555055E-004,3.60437163335571107E-004,833.23596735043770,-325.07123218078345,-127.78125558184975,9.61879612917119738E-004,1.05695528195051292E-004,1.48616645159875688E-015
2.76976384092939790E-003,3.10611773956197821E-004,1.96155647076471230E-004,-515.10149949467620,1300.8984554457452,-108.14935419860730,2.79402012278368809E-003,7.22042890898756565E-005,3.79768744095223169E-015
-2.00353550773735251E-004,-7.46297765171411950E-004,3.52717096931513439E-004,736.93200872971806,-107.81352181974746,286.24976734217785,8.49418183273281647E-004,8.55333758398906045E-005,1.46341845392868045E-015
-2.74528622510703197E-003,-3.47895408583195247E-003,-3.29797418422212297E-004,1352.6154531968350,-827.28405761064289,5.0149071801578913,4.44392667877038794E-003,6.04423032333712689E-005,2.51849924828926642E-016
2.54584651502533102E-003,-1.71732074530411361E-003,8.48153042586057709E-005,1420.8128220918861,423.10267320549332,-80.396099563098403,3.07208701962606839E-003,2.06990233636524375E-004,1.21682217870633194E-015
6.10041935259905514E-004,-1.08705911603205379E-003,2.49509032680275558E-004,1136.4609309081145,667.58966721554953,36.749767273048114,1.27126057199658635E-003,5.34625556453078722E-005,1.63821908694548383E-015
-1.34039030043942519E-003,-2.56603453104599930E-003,8.29783772139295333E-006,1048.7910070799239,-1112.2461047075685,563.58402784419388,2.89503855348135315E-003,2.21243913810045980E-004,5.56449452476269072E-015
-3.22293955701608882E-003,-4.49089272434754442E-003,1.15829097382394878E-004,1383.0822154627324,-779.33858127409292,-287.33519204341229,5.52891248163480970E-003,1.64545581640253096E-004,1.23247512981133647E-016
1.11219100426211519E-003,-8.15572105408395286E-005,8.88664505161711752E-005,996.27189361364208,1559.7921578653791,268.99069532348409,1.11871249862514639E-003,4.21621564504968168E-004,3.11364970702963418E-014
9.43367796441617920E-004,1.41941259985592898E-004,2.16879214995635507E-004,214.00163815621593,1251.6656763650342,-333.55879077433440,9.78328530988713816E-004,4.10865060145260087E-005,1.53660297128524439E-013
-2.09276573300777504E-003,-1.08292006956450630E-003,-2.72592609146282022E-004,-42.379375171124728,-696.10202803157108,-278.95475674848711,2.37206471684023486E-003,4.19276144837374192E-004,4.15322559748240470E-015
-4.72222155728473742E-004,2.20577395157960966E-003,1.38428239448018769E-004,-1321.8822846064579,-62.731179285291155,-388.24290797634342,2.25999886444764632E-003,9.89677760377363536E-005,6.46050850734663164E-016
8.54599154008764015E-004,4.00205064954221141E-004,6.01954148373344281E-005,-591.08641487570674,778.59598547151438,-127.91171108604675,9.45583045541186873E-004,1.03659342244712311E-004,7.00205847156894714E-014
-7.09958786695293959E-005,-2.58689489539337984E-003,-1.25947194852816450E-004,676.99099521592018,-336.85136222635873,11.859099593027585,2.59093193860658513E-003,1.58264390764201339E-005,2.69777260304843422E-015
-1.86752544933103059E-003,-5.00450269752210743E-004,3.05320077995175189E-004,97.112468545239679,-100.06838022815975,210.77814440382775,1.95737633745304796E-003,2.08414949254598619E-004,9.18716872497996528E-015
-2.06657052896062898E-003,-1.09801178898453805E-004,-1.90036243732917673E-004,-606.79928641648416,-1056.8043684042907,549.89963566220911,2.07819244151936531E-003,7.01818714149907689E-005,6.02342681289521648E-015
5.09875538763087982E-004,-2.65852047406782234E-006,2.66687493344955698E-004,370.00334203679353,-387.06558358512240,91.412881630462081,5.75414938862970444E-004,1.78265780097671181E-004,6.08582274416605926E-014
4.02625811785675073E-004,7.10799445539996304E-004,4.84688447412416298E-004,-517.76373264605445,-630.76937763190961,433.45937184004219,9.49876985272881834E-004,2.28770996469450540E-004,9.81001058519762713E-015
9.23057662512897213E-004,8.46615387822715827E-006,2.24601132320617245E-004,643.73255313765389,1042.3840874197592,-311.14477121883300,9.50027785238393395E-004,1.64692433717132224E-004,8.01211459304427883E-014
8.44269951133149593E-004,-4.89727356800432755E-004,2.23111132763631861E-004,1166.2630868566164,411.32828261187666,-174.14645536931795,1.00120088491180447E-003,4.06465000385037385E-004,1.01795509950222050E-014
1.44625260100516087E-003,2.62582187023426136E-003,5.19343471122757144E-004,-1480.2242696879907,912.20169727270923,-294.36208644658228,3.04241757835977886E-003,2.40967959672327417E-004,9.51290156607710647E-016
-9.81981905646582510E-004,-1.58484391871306152E-004,5.18655977987964511E-004,-273.80173197263764,-755.98037291134210,-3.1391894288649622,1.12178865611431617E-003,5.48693047841004636E-005,1.45400800823932724E-015
1.87057023092020245E-003,-3.00227760234196908E-003,-2.69926835106511968E-004,1626.4450290696416,150.68570930877627,365.80053517812411,3.54761388635230733E-003,2.07079372428090091E-004,2.35515077123475929E-015
3.32055920252697463E-003,-4.01181584483732701E-003,1.26097058162072444E-004,1297.5462122213437,1009.4800300013850,22.490661791973761,5.20928788400598381E-003,2.60026664066667060E-004,1.88155806578756599E-016
-2.54356028202120353E-003,-1.46083853128058322E-003,1.59883146876557914E-004,570.84537106436983,-1252.0247923869479,69.941125619744369,2.93756884913442444E-003,3.66139422884475835E-004,3.24295956542062164E-015
4.72487131492370285E-003,-2.08030208059451936E-003,-3.73117174194432220E-004,647.59618698795089,1417.3829933956795,25.198711015029641,5.17602957050996432E-003,3.67242087138014244E-004,1.44980136900414600E-016
4.06652840220490547E-003,7.07776759891799029E-003,-5.56304356489396249E-004,0.0000000000000000,0.0000000000000000,0.0000000000000000,8.18174321078837113E-003,1.43655918078655514E-005,1.05247291065395853E-017
-3.09631013445066643E-003,-4.30852827309589209E-003,-2.42404958212567146E-004,1319.9879584508476,-633.00477241120154,-22.556484939027118,5.31124396846300098E-003,2.72081318253549734E-004,6.54009340668690244E-017
9.52208598113055789E-004,3.76401434120001289E-004,2.58683606214050045E-004,-503.22446993626716,1050.3102414527461,-849.07266111021454,1.05607597361739576E-003,3.13944257827525851E-004,7.62065107864101178E-014
-5.54918255478938083E-004,-2.40466811629832860E-003,-4.80416949943621055E-004,529.35122516714171,-447.42845872026021,108.30855525275490,2.51419240822946385E-003,1.64693366869227343E-004,1.31908798761278351E-015
-2.41851348480941718E-003,-6.42846244211274010E-004,1.95675378065096264E-004,512.22635158594960,-1042.1179657841324,-50.086009731781026,2.51012900534662749E-003,2.32722680885545278E-004,3.05504688656279142E-015
2.86892515092811520E-004,-3.67173826930058478E-003,-6.01823496971106046E-005,1129.6516003776067,-335.60278405491408,-495.47171165502044,3.68342112019217792E-003,3.95578477724895558E-004,3.83940838308705569E-016
9.68844159652713639E-004,5.29407064836178408E-003,-4.69643784083415494E-004,-1278.8055660893087,-98.137015533063291,-224.11359099062801,5.40244466139794179E-003,2.76954057339154195E-004,6.50231928481574980E-017
-1.84288032219134769E-003,2.47787303079885371E-003,4.23979264240991231E-004,-1945.5198879773220,221.86003903673353,114.17428692031318,3.11702118298652501E-003,4.14911187757992217E-004,7.81060227176991430E-015
1.09587246000603837E-003,9.53080649852104531E-005,1.68371554555721552E-004,229.21064060851003,1281.1806999285971,719.43023201295762,1.11282031623906904E-003,1.66942063460436018E-004,5.63006606423490305E-014
4.46708953293384261E-004,1.00468358868333082E-004,3.18120469495391210E-004,285.38782838862193,-551.39471244204674,-459.90455746904604,5.57533329226276154E-004,3.75822772361191653E-004,6.44406910698357952E-014
-7.29647800105969260E-004,1.61007093362314398E-003,-7.86660730273159469E-005,-870.35459799524278,-322.53795220618832,-446.04001632154882,1.76943569381402552E-003,1.95383795106157383E-004,3.50106523321872642E-015
-4.03500977465556451E-003,4.34534717929584233E-003,-3.38323117129005313E-005,-896.36087620051762,-873.25669883317880,259.27482958092412,5.92996548181320537E-003,2.85451614223454367E-004,2.44451405675337432E-017
3.22972200569457499E-003,-1.53051509890325026E-003,4.96105430176117866E-005,1451.5275321179636,830.31300238476297,179.18523470917995,3.57435895063955723E-003,2.22681285944892863E-004,1.34464459209188381E-014
8.05147085239799791E-004,1.88460040853317230E-003,3.32609693584837824E-004,-1020.4848000728983,636.18107200719305,-572.97539586892924,2.07620079399371783E-003,3.97871452544870500E-004,4.13970045840174149E-015
-1.81581286063896806E-003,2.63037679392394592E-003,1.07161837325227437E-004,-1844.5612136013526,319.31865449726934,-260.23608096695659,3.19805285795191421E-003,4.18167736495466931E-004,9.47561103335591129E-015
-1.95664947127915803E-003,-1.06189013967732029E-003,-4.64952970891931118E-005,30.551322981253055,-505.91484105630633,329.72300497031773,2.22671274188035754E-003,1.49923613839609589E-004,5.72796336657878232E-015
9.06876581695048719E-004,-1.62346813399024060E-005,9.96808179224692231E-005,858.43388325892181,789.85186187347676,-21.080106187499506,9.12482857245437229E-004,1.11062650963033004E-004,5.46400362346048045E-014
5.94138177566565099E-004,4.43066161771964629E-004,1.93394832027170169E-004,-806.38902007387082,182.01831578120448,381.82148061998828,7.65969554750237634E-004,2.02396862218359540E-004,3.96454434616562010E-014
1.45581822744170935E-003,2.44825642325324864E-003,3.67624895741974398E-004,-1151.1625804100297,915.50089048939515,-668.95323043386384,2.87202268259176665E-003,3.92125576863769132E-005,1.22148258401503163E-015
2.51165170310663211E-003,1.58571459565946555E-003,4.24112601537152915E-004,-933.43701996227253,1546.2556839580427,-18.254685422853669,3.00045939072478025E-003,3.18984360044742468E-004,4.02522483910785903E-016
1.46254993554934660E-003,1.93095930258758855E-003,3.36303645207536740E-004,-968.03675267234576,815.44519340049339,36.084832388153984,2.44555848100282006E-003,3.63426849388102780E-005,1.89289380199958489E-015
-5.58521070583809041E-003,-1.05786962991990564E-003,-1.30852934816199913E-004,419.70797380514483,-1352.6794394418087,-182.64030395019498,5.68601699549564372E-003,1.90976063157178146E-004,7.79618930570837777E-017
6.20987711318539155E-004,-1.07386307046095138E-004,2.77556348230610726E-004,906.20499950764577,-325.90764853119776,-211.90296479491082,6.88618241838500505E-004,2.46431927299407317E-004,3.90557142980734358E-014
3.40154556781451910E-003,-8.66262606798473686E-004,-3.35930599641500642E-004,562.05943611928228,951.74283990254560,-153.92594725429805,3.52615548744399316E-003,1.94065770417022813E-004,7.39178662169116866E-015
9.46275202504848613E-004,3.64988546566671963E-006,7.02866000034125117E-005,715.02269692990660,1057.1225411516937,-18.070046450563026,9.48888974896191172E-004,2.58773432135078871E-004,5.40933332607580598E-014
7.83123831464173055E-004,4.25587660356494045E-004,1.23894838672716713E-004,-1227.5278705248431,469.32391080476651,663.08362188713784,8.99865391658429990E-004,2.74165042719758654E-004,1.37162690654972909E-013
8.69958160745016576E-004,-2.19917662563056884E-004,1.81653218558540315E-004,841.14816692518582,633.78169967742906,346.87103720391963,9.15526554266301749E-004,3.09809992602154958E-004,5.08792089834880278E-014
-2.35010529293786657E-003,5.08646682561534062E-004,-2.96261788101608253E-004,-932.47981562171299,-832.00589586248498,321.09580307195051,2.42270249569867578E-003,4.74131297653382198E-005,1.05001575731973624E-015
-2.02068193831953869E-003,-8.83613381957316902E-005,5.68800843661423724E-005,-633.54513778902765,-742.40698005578315,109.08981057637287,2.02341260397775717E-003,1.47355251777646476E-004,9.61089593838704369E-015
5.95418219086640008E-004,3.21117862267588706E-004,2.48476122742613190E-004,-73.148304655525052,-165.43719196427159,326.95835310507204,7.20680179178541272E-004,4.13028296884503001E-004,7.33367298771260425E-014
